sim_time_s,wall_ahead,wall_left,wall_front_right,wall_right,left_density,center_density,right_density,mean_right,target_visible,target_direction,left_velocity,right_velocity
2.592,False,False,True,True,0.01042,0.01042,0.00266,63.678,True,center,0.0,3.0
2.624,False,False,False,True,0.01042,0.01042,0.00728,63.613,True,center,3.0,3.0
2.656,False,False,False,True,0.00837,0.01042,0.00438,63.632,True,center,3.0,3.0
2.688,False,False,False,True,0.00899,0.01042,0.00722,63.617,True,center,3.0,3.0
2.72,False,False,False,True,0.00973,0.01042,0.00746,63.592,True,center,3.0,3.0
2.752,False,False,False,True,0.00924,0.01042,0.00432,63.591,True,center,3.0,3.0
2.784,False,False,False,True,0.00874,0.01042,0.0045,63.583,True,center,3.0,3.0
2.816,False,False,True,True,0.00831,0.01042,0.00468,63.584,True,center,0.0,3.0
2.848,False,False,False,True,0.0075,0.01042,0.00621,63.497,True,right,3.0,0.0
2.88,False,False,False,True,0.00769,0.01042,0.00491,63.585,True,center,3.0,3.0
2.912,False,False,False,True,0.00521,0.01035,0.00793,63.591,True,right,3.0,0.0
2.944,False,False,False,True,0.00651,0.01042,0.00355,63.675,True,right,3.0,0.0
2.976,False,False,False,True,0.00806,0.01042,0.00645,63.743,True,center,3.0,3.0
3.008,False,False,False,True,0.0067,0.01042,0.00953,63.741,True,center,3.0,3.0
3.04,False,False,False,True,0.00632,0.01042,0.00219,63.729,True,right,3.0,0.0
3.072,False,False,False,True,0.00893,0.01042,0.00882,63.798,True,center,3.0,3.0
3.104,False,False,False,True,0.00738,0.01042,0.00586,63.799,True,center,3.0,3.0
3.136,False,False,False,True,0.00595,0.01042,0.00101,63.796,True,center,3.0,3.0
3.168,False,False,False,True,0.0057,0.01042,0.0013,63.775,True,center,3.0,3.0
3.2,False,False,False,True,0.00539,0.01048,0.00592,63.765,True,center,3.0,3.0
3.232,False,False,False,True,0.00521,0.01035,0.00154,63.751,True,center,3.0,3.0
3.264,False,False,False,True,0.00521,0.01011,0.00136,63.746,True,right,3.0,0.0
3.296,False,False,False,True,0.00732,0.01048,0.00527,63.799,True,center,3.0,3.0
3.328,False,False,False,True,0.00589,0.01048,0.00533,63.801,True,center,3.0,3.0
3.36,False,False,False,True,0.00521,0.00992,0.00024,63.791,True,right,3.0,0.0
3.392,False,False,False,True,0.0057,0.0098,0.00521,63.829,True,center,3.0,3.0
3.424,False,False,False,True,0.00521,0.00862,0.0,63.825,True,center,3.0,3.0
3.456,False,False,False,True,0.00521,0.00818,0.0,63.821,True,right,3.0,0.0
3.488,False,False,True,True,0.00626,0.00775,0.0,63.86,True,center,0.0,3.0
3.52,False,False,False,True,0.00521,0.00936,0.00527,63.821,True,center,3.0,3.0
3.552,False,False,False,True,0.00521,0.00626,0.0,63.825,False,,3.0,3.0
3.584,False,False,False,True,0.00521,0.00701,0.0,63.81,True,right,3.0,0.0
3.616,False,False,False,True,0.00577,0.0093,0.00521,63.853,True,center,3.0,3.0
3.648,False,False,False,True,0.00521,0.00837,0.00379,63.834,True,center,3.0,3.0
3.68,False,False,False,True,0.00521,0.0057,0.0,63.838,False,,3.0,3.0
3.712,False,False,True,True,0.00521,0.00589,0.0,63.827,True,center,0.0,3.0
3.744,False,False,True,True,0.00521,0.00843,0.0,63.738,True,right,0.0,3.0
3.776,False,False,True,True,0.00521,0.00707,0.00095,63.738,True,right,0.0,3.0
3.808,False,False,True,True,0.00521,0.00521,0.00402,63.757,False,,0.0,3.0
3.84,False,False,True,True,0.00521,0.00521,0.00343,63.772,False,,0.0,3.0
3.872,False,False,False,True,0.00521,0.00521,0.00533,63.738,False,,3.0,3.0
3.904,False,False,False,True,0.00521,0.00521,0.00249,63.735,False,,3.0,3.0
3.936,False,False,False,True,0.00521,0.00521,0.00296,63.743,False,,3.0,3.0
3.968,False,False,True,True,0.00521,0.00521,0.00337,63.75,False,,0.0,3.0
4.0,False,False,True,True,0.00521,0.00521,0.00379,63.721,False,,0.0,3.0
4.032,False,False,True,True,0.00521,0.00521,0.00408,63.684,False,,0.0,3.0
4.064,False,False,True,True,0.00521,0.00521,0.00468,63.643,False,,0.0,3.0
4.096,False,False,False,True,0.00521,0.00521,0.00503,63.608,False,,3.0,3.0
4.128,False,False,False,True,0.00521,0.00521,0.00337,63.574,False,,3.0,3.0
4.16,False,False,False,True,0.00521,0.00521,0.00379,63.602,False,,3.0,3.0
4.192,False,False,True,True,0.00521,0.00521,0.00432,63.638,False,,0.0,3.0
4.224,False,False,True,True,0.00521,0.00521,0.00479,63.629,False,,0.0,3.0
4.256,False,False,False,True,0.00725,0.00521,0.00527,63.624,False,,3.0,3.0
4.288,False,False,False,True,0.00713,0.00533,0.00379,63.574,False,,3.0,3.0
4.32,False,False,False,True,0.00725,0.00533,0.00432,63.604,False,,3.0,3.0
4.352,False,False,True,True,0.00725,0.00539,0.00479,63.641,False,,0.0,3.0
4.384,False,False,False,True,0.00794,0.00533,0.00545,63.639,True,left,0.0,3.0
4.416,False,False,False,True,0.00794,0.00552,0.00545,63.65,True,left,0.0,3.0
4.448,False,False,False,True,0.00781,0.00558,0.0055,63.627,True,left,0.0,3.0
4.48,False,False,False,True,0.00787,0.00552,0.00556,63.63,True,left,0.0,3.0
4.512,False,False,False,True,0.00775,0.00552,0.00556,63.627,True,left,0.0,3.0
4.544,False,False,False,True,0.00781,0.00552,0.0055,63.624,True,left,0.0,3.0
4.576,False,False,False,True,0.00688,0.00608,0.0055,63.599,True,left,0.0,3.0
4.608,False,False,False,True,0.0057,0.00732,0.00562,63.565,True,left,0.0,3.0
4.64,False,False,False,True,0.00521,0.00763,0.00556,63.545,True,left,0.0,3.0
4.672,False,False,False,True,0.01265,0.00756,0.00556,63.531,True,left,0.0,3.0
4.704,False,False,False,True,0.01395,0.0075,0.00556,63.566,True,left,0.0,3.0
4.736,False,False,False,True,0.0142,0.0075,0.00545,63.596,True,left,0.0,3.0
4.768,False,False,False,True,0.01438,0.00769,0.00539,63.665,True,left,0.0,3.0
4.8,False,False,False,True,0.01482,0.00775,0.00533,63.726,True,left,0.0,3.0
4.832,False,False,False,True,0.01476,0.00701,0.00586,63.768,True,center,3.0,3.0
4.864,False,False,False,True,0.01575,0.00707,0.00592,63.823,True,center,3.0,3.0
4.896,False,False,False,True,0.01494,0.00694,0.00592,63.831,True,center,3.0,3.0
4.928,False,False,False,True,0.01469,0.00701,0.00592,63.832,True,center,3.0,3.0
4.96,False,False,False,True,0.01488,0.00676,0.00586,63.85,True,center,3.0,3.0
4.992,False,False,False,True,0.01482,0.00676,0.00598,63.864,True,center,3.0,3.0
5.024,False,False,False,True,0.01476,0.00676,0.0058,63.877,True,center,3.0,3.0
5.056,False,False,False,True,0.01476,0.00676,0.00592,63.896,True,center,3.0,3.0
5.088,False,False,False,True,0.01476,0.00682,0.00592,63.914,True,center,3.0,3.0
5.12,False,False,False,True,0.01469,0.00682,0.00592,63.929,True,center,3.0,3.0
5.152,False,False,False,True,0.01476,0.00682,0.00592,63.945,True,center,3.0,3.0
5.184,False,False,False,True,0.01463,0.00682,0.00586,63.947,True,center,3.0,3.0
5.216,False,False,False,True,0.01482,0.0067,0.00586,63.955,True,center,3.0,3.0
5.248,False,False,False,True,0.01463,0.0067,0.0058,63.963,True,center,3.0,3.0
5.28,False,False,False,True,0.01438,0.0067,0.0058,63.967,True,center,3.0,3.0
5.312,False,False,False,True,0.01445,0.00676,0.00598,63.968,True,center,3.0,3.0
5.344,False,False,False,True,0.01451,0.00676,0.0061,63.969,True,center,3.0,3.0
5.376,False,False,False,True,0.01426,0.0067,0.00621,63.972,True,center,3.0,3.0
5.408,False,False,False,True,0.01438,0.00657,0.00621,63.968,True,center,3.0,3.0
5.44,False,False,False,True,0.01445,0.00657,0.00621,63.967,True,center,3.0,3.0
5.472,False,False,False,True,0.00632,0.00657,0.00621,63.965,True,center,3.0,3.0
5.504,False,False,False,True,0.01445,0.00651,0.0061,63.968,True,center,3.0,3.0
5.536,False,False,False,True,0.01445,0.00657,0.00616,63.966,True,center,3.0,3.0
5.568,False,False,False,True,0.00626,0.00645,0.0061,63.968,True,center,3.0,3.0
5.6,False,False,False,True,0.01451,0.00645,0.00633,63.966,True,center,3.0,3.0
5.632,False,False,False,True,0.00639,0.00645,0.0061,63.956,True,left,0.0,3.0
5.664,False,False,False,True,0.01426,0.00521,0.00734,63.975,True,center,3.0,3.0
5.696,False,False,False,True,0.00657,0.00521,0.00734,63.974,True,center,3.0,3.0
5.728,False,False,False,True,0.01469,0.00521,0.00734,63.974,True,center,3.0,3.0
5.76,False,False,False,True,0.01482,0.00521,0.00722,63.98,True,center,3.0,3.0
5.792,False,False,False,True,0.01482,0.00521,0.00716,63.981,True,center,3.0,3.0
5.824,False,False,False,True,0.00657,0.00521,0.00722,63.98,True,center,3.0,3.0
5.856,False,False,False,True,0.01488,0.00521,0.00716,63.976,True,center,3.0,3.0
5.888,False,False,False,True,0.01482,0.00521,0.00722,63.967,True,center,3.0,3.0
5.92,False,False,False,True,0.01463,0.00521,0.00722,63.966,True,center,3.0,3.0
5.952,False,False,False,True,0.01494,0.00521,0.00734,63.966,True,center,3.0,3.0
5.984,False,False,False,True,0.01488,0.00521,0.0071,63.966,True,center,3.0,3.0
6.016,False,False,False,True,0.01476,0.00521,0.00734,63.966,True,center,3.0,3.0
6.048,False,False,False,True,0.01482,0.00521,0.00734,63.966,True,center,3.0,3.0
6.08,False,False,False,True,0.01469,0.00521,0.00722,63.963,True,center,3.0,3.0
6.112,False,False,False,True,0.00639,0.00521,0.00716,63.963,True,center,3.0,3.0
6.144,False,False,False,True,0.01488,0.00521,0.00752,63.964,True,center,3.0,3.0
6.176,False,False,False,True,0.00645,0.00521,0.0074,63.966,True,center,3.0,3.0
6.208,False,False,False,True,0.01476,0.00521,0.00728,63.958,True,center,3.0,3.0
6.24,False,False,False,True,0.00614,0.00521,0.00734,63.939,True,center,3.0,3.0
6.272,False,False,False,True,0.01469,0.00521,0.00722,63.928,True,center,3.0,3.0
6.304,False,False,False,True,0.01513,0.00521,0.00722,63.923,True,center,3.0,3.0
6.336,False,False,False,True,0.00626,0.00521,0.00746,63.916,True,center,3.0,3.0
6.368,False,False,False,True,0.015,0.00521,0.00728,63.914,True,center,3.0,3.0
6.4,False,False,False,True,0.01507,0.00521,0.00728,63.905,True,center,3.0,3.0
6.432,False,False,False,True,0.0062,0.00521,0.00734,63.9,True,center,3.0,3.0
6.464,False,False,False,True,0.01513,0.00521,0.00722,63.904,True,center,3.0,3.0
6.496,False,False,False,True,0.00614,0.00521,0.00722,63.903,True,center,3.0,3.0
6.528,False,False,False,True,0.01513,0.00521,0.0071,63.897,True,center,3.0,3.0
6.56,False,False,False,True,0.00608,0.00521,0.0071,63.886,True,center,3.0,3.0
6.592,False,False,False,True,0.01507,0.00521,0.00722,63.886,True,center,3.0,3.0
6.624,False,False,False,True,0.01507,0.00521,0.0071,63.895,True,center,3.0,3.0
6.656,False,False,False,True,0.015,0.00521,0.0071,63.912,True,center,3.0,3.0
6.688,False,False,False,True,0.01513,0.00521,0.0071,63.921,True,center,3.0,3.0
6.72,False,False,False,True,0.00589,0.00521,0.0071,63.921,True,center,3.0,3.0
6.752,False,False,False,True,0.01507,0.00521,0.00692,63.923,True,center,3.0,3.0
6.784,False,False,False,True,0.01507,0.00521,0.00692,63.926,True,center,3.0,3.0
6.816,False,False,False,True,0.0057,0.00521,0.00698,63.933,True,left,0.0,3.0
6.848,False,False,False,True,0.01494,0.00521,0.00722,63.933,True,center,3.0,3.0
6.88,False,False,False,True,0.01519,0.00521,0.00698,63.958,True,center,3.0,3.0
6.912,False,False,False,True,0.01544,0.00521,0.00698,63.983,True,center,3.0,3.0
6.944,False,False,False,True,0.01562,0.00521,0.00681,64.005,True,center,3.0,3.0
6.976,False,False,False,True,0.01569,0.00521,0.00692,64.021,True,center,3.0,3.0
7.008,False,False,False,True,0.01544,0.00521,0.00681,64.045,True,center,3.0,3.0
7.04,False,False,False,True,0.0155,0.00521,0.00687,64.081,True,center,3.0,3.0
7.072,False,False,False,True,0.0155,0.00521,0.00692,64.095,True,center,3.0,3.0
7.104,False,False,False,True,0.0155,0.00521,0.00687,64.114,True,center,3.0,3.0
7.136,False,False,False,True,0.0155,0.00521,0.00681,64.121,True,center,3.0,3.0
7.168,False,False,False,True,0.01556,0.00521,0.00687,64.136,True,center,3.0,3.0
7.2,False,False,False,True,0.01556,0.00521,0.00681,64.143,True,center,3.0,3.0
7.232,False,False,False,True,0.0155,0.00521,0.00681,64.153,True,center,3.0,3.0
7.264,False,False,False,True,0.01569,0.00521,0.00675,64.159,True,center,3.0,3.0
7.296,False,False,False,True,0.01575,0.00521,0.00681,64.17,True,center,3.0,3.0
7.328,False,False,False,True,0.01562,0.00521,0.00675,64.178,True,center,3.0,3.0
7.36,False,False,False,True,0.01581,0.00521,0.00681,64.183,True,center,3.0,3.0
7.392,False,False,False,True,0.01575,0.00521,0.00645,64.186,True,center,3.0,3.0
7.424,False,False,False,True,0.00533,0.00521,0.00663,64.185,True,center,3.0,3.0
7.456,False,False,False,True,0.00521,0.00521,0.00675,64.176,True,center,3.0,3.0
7.488,False,False,False,True,0.00521,0.00521,0.00663,64.179,True,center,3.0,3.0
7.52,False,False,False,True,0.00521,0.00521,0.00663,64.19,True,center,3.0,3.0
7.552,False,False,False,True,0.00521,0.00521,0.00663,64.195,True,center,3.0,3.0
7.584,False,False,False,True,0.00521,0.00521,0.00645,64.197,True,center,3.0,3.0
7.616,False,False,False,True,0.00521,0.00521,0.00645,64.207,True,center,3.0,3.0
7.648,False,False,False,True,0.00521,0.00521,0.00645,64.205,True,center,3.0,3.0
7.68,False,False,False,True,0.00521,0.00521,0.00645,64.203,True,center,3.0,3.0
7.712,False,False,False,True,0.00521,0.00521,0.00633,64.198,True,center,3.0,3.0
7.744,False,False,False,True,0.00521,0.00521,0.00456,64.189,True,center,3.0,3.0
7.776,False,False,False,True,0.00521,0.00242,0.00089,64.185,True,center,3.0,3.0
7.808,False,False,False,True,0.0,0.0,0.00077,64.18,True,center,3.0,3.0
7.84,False,False,False,True,0.0,0.0,0.00077,64.162,True,center,3.0,3.0
7.872,True,False,False,True,0.0,0.0,0.00095,64.142,True,center,0.0,3.0
7.904,False,False,False,True,0.00521,0.0018,0.0,64.191,True,center,3.0,3.0
7.936,False,False,False,True,0.0,0.0,0.0,64.162,True,center,3.0,3.0
7.968,False,False,False,True,0.0,0.0,0.0,64.129,True,center,3.0,3.0
8.0,True,False,False,True,0.0,0.0,0.0,64.101,True,center,0.0,3.0
8.032,True,False,False,True,0.0,0.0,0.0,64.139,True,center,0.0,3.0
8.064,True,False,False,True,0.00081,0.0,0.0,64.156,True,center,0.0,3.0
8.096,False,False,False,True,0.01308,0.0,0.0,64.131,True,center,3.0,3.0
8.128,False,False,False,True,0.01364,0.0,0.0,64.117,True,center,3.0,3.0
8.16,False,False,True,True,0.01389,0.0,0.0,64.102,True,center,0.0,3.0
8.192,False,False,True,True,0.01358,0.0,0.0,64.025,True,center,0.0,3.0
8.224,False,False,True,True,0.01308,0.0,0.0,64.02,True,center,0.0,3.0
8.256,False,False,True,True,0.01296,0.0,0.0,64.01,True,center,0.0,3.0
8.288,False,False,True,True,0.01277,0.0,0.0,63.83,True,right,0.0,3.0
8.32,False,False,True,True,0.01271,0.0,0.0,63.723,True,right,0.0,3.0
8.352,False,False,True,True,0.01178,0.00062,0.0,63.614,True,right,0.0,3.0
8.384,False,False,False,True,0.0,0.0119,0.0,63.468,True,right,3.0,0.0
8.416,False,False,False,True,0.01215,0.00037,0.0,63.58,True,right,3.0,0.0
8.448,False,False,False,True,0.01277,0.0,0.0,63.682,True,right,3.0,0.0
8.48,False,False,True,True,0.01358,0.0,0.0,63.757,True,right,0.0,3.0
8.512,False,False,True,True,0.01333,0.0,0.0,63.656,True,right,0.0,3.0
8.544,False,False,True,True,0.01259,0.00037,0.0,63.517,True,right,0.0,3.0
8.576,False,False,False,True,0.0,0.01259,0.0,63.354,True,right,3.0,0.0
8.608,False,False,False,True,0.01271,0.00012,0.0,63.487,True,right,3.0,0.0
8.64,False,False,False,True,0.01358,0.0,0.0,63.594,True,right,3.0,0.0
8.672,False,False,True,True,0.0137,0.0,0.0,63.677,True,center,0.0,3.0
8.704,False,False,True,True,0.01352,0.0,0.0,63.56,True,right,0.0,3.0
8.736,False,False,True,True,0.01314,0.0,0.0,63.41,True,right,0.0,3.0
8.768,False,False,False,True,0.0,0.01308,0.0,63.247,True,right,3.0,0.0
8.8,False,False,False,True,0.01321,0.0,0.0,63.379,True,right,3.0,0.0
8.832,False,False,False,True,0.01383,0.0,0.0,63.498,True,right,3.0,0.0
8.864,False,False,True,True,0.01426,0.0,0.0,63.589,True,center,0.0,3.0
8.896,False,False,True,True,0.01389,0.0,0.0,63.467,True,right,0.0,3.0
8.928,False,False,True,True,0.01358,0.0,0.0,63.315,True,right,0.0,3.0
8.96,False,False,True,True,0.01215,0.00112,0.0,63.115,True,right,0.0,3.0
8.992,False,False,False,True,0.0,0.01302,0.0,62.875,True,right,3.0,0.0
9.024,False,False,False,True,0.01234,0.00143,0.0,63.065,True,right,3.0,0.0
9.056,False,False,False,True,0.01414,0.0,0.0,63.229,True,right,3.0,0.0
9.088,False,False,True,True,0.01488,0.0,0.0,63.361,True,center,0.0,3.0
9.12,False,False,True,True,0.01457,0.0,0.0,63.185,True,right,0.0,3.0
9.152,False,False,True,True,0.01296,0.00105,0.0,62.96,True,right,0.0,3.0
9.184,False,False,False,True,0.00112,0.01333,0.0,62.743,True,right,3.0,0.0
9.216,False,False,False,True,0.01314,0.00112,0.0,62.905,True,right,3.0,0.0
9.248,False,False,False,True,0.01476,0.0,0.0,63.087,True,right,3.0,0.0
9.28,False,False,True,True,0.01594,0.0,0.0,63.246,True,center,0.0,3.0
9.312,False,False,True,True,0.01556,0.0,0.0,63.043,True,right,0.0,3.0
9.344,False,False,True,True,0.01395,0.00105,0.0,62.827,True,right,0.0,3.0
9.376,False,False,True,True,0.01333,0.00217,0.0,62.623,True,right,0.0,3.0
9.408,False,False,False,True,0.0,0.01376,0.0,62.413,True,right,3.0,0.0
9.44,False,False,False,True,0.01228,0.00248,0.0,62.577,True,right,3.0,0.0
9.472,False,False,False,True,0.01494,0.00062,0.0,62.814,True,right,3.0,0.0
9.504,False,False,True,True,0.01668,0.0,0.0,62.964,True,center,0.0,3.0
9.536,False,False,True,True,0.01587,0.00037,0.0,62.755,True,right,0.0,3.0
9.568,False,False,True,True,0.0142,0.00186,0.0,62.561,True,right,0.0,3.0
9.6,False,False,True,True,0.01407,0.00316,0.0,62.371,True,right,0.0,3.0
9.632,False,False,False,True,0.00378,0.01538,0.0,62.131,True,right,3.0,0.0
9.664,False,False,False,True,0.01469,0.0031,0.0,62.346,True,right,3.0,0.0
9.696,False,False,False,True,0.01817,0.00155,0.0,62.534,True,center,3.0,3.0
9.728,False,False,True,True,0.01798,0.0013,0.0,62.521,True,center,0.0,3.0
9.76,False,False,True,True,0.01823,0.00267,0.0,62.327,True,right,0.0,3.0
9.792,False,False,True,True,0.02133,0.00403,0.0,62.111,True,right,0.0,3.0
9.824,False,False,True,True,0.02617,0.00539,0.0,61.876,True,right,0.0,3.0
9.856,False,False,True,True,0.02567,0.0173,0.0,61.657,True,right,0.0,3.0
9.888,False,False,True,True,0.04594,0.01699,0.0,61.478,True,right,0.0,3.0
9.92,False,False,True,True,0.07937,0.01798,0.0,61.465,True,right,0.0,3.0
9.952,False,False,True,True,0.11651,0.0209,0.00012,61.575,True,right,0.0,3.0
9.984,False,False,True,True,0.1746,0.02449,0.00172,61.806,True,right,0.0,3.0
10.016,False,False,False,True,0.19581,0.02734,0.00769,62.167,True,right,3.0,0.0
10.048,False,False,False,True,0.15439,0.02555,0.00142,61.816,True,right,3.0,0.0
10.08,False,False,False,True,0.11663,0.01792,0.0,61.616,True,right,3.0,0.0
10.112,False,False,True,True,0.06157,0.02108,0.0,61.532,True,right,0.0,3.0
10.144,False,False,True,True,0.10516,0.01984,0.0,61.627,True,right,0.0,3.0
10.176,False,False,True,True,0.15644,0.02059,0.00107,61.84,True,right,0.0,3.0
10.208,False,False,True,True,0.18446,0.02889,0.00237,62.2,True,right,0.0,3.0
10.24,False,False,True,True,0.20511,0.04855,0.00391,62.677,True,right,0.0,3.0
10.272,False,False,False,True,0.2154,0.07056,0.01634,63.306,True,right,3.0,0.0
10.304,False,False,False,True,0.2092,0.04613,0.00337,62.695,True,right,3.0,0.0
10.336,False,False,False,True,0.18837,0.02703,0.00201,62.222,True,right,3.0,0.0
10.368,False,False,True,True,0.14732,0.01339,0.00047,61.886,True,right,0.0,3.0
10.4,False,False,True,True,0.16797,0.02753,0.00189,62.23,True,right,0.0,3.0
10.432,False,False,True,True,0.2115,0.03757,0.00296,62.709,True,right,0.0,3.0
10.464,False,False,True,True,0.21398,0.05748,0.00456,63.341,True,right,0.0,3.0
10.496,False,False,False,True,0.20616,0.08166,0.00604,64.181,True,right,3.0,0.0
10.528,False,False,False,True,0.19699,0.06089,0.00414,63.349,True,right,3.0,0.0
10.56,False,False,False,True,0.156,0.03082,0.00254,62.717,True,right,3.0,0.0
